45924;0.00
69101;0.00
81556;0.00
94013;0.00
106470;0.00
119447;0.00
131886;0.00
144343;0.00
156791;0.00
169239;0.00
182230;0.00
194679;0.00
207135;0.00
219583;0.00
232035;0.00
245018;0.00
257466;0.00
269905;0.00
282362;0.00
294815;0.00
307793;0.00
320237;0.00
332688;0.00
345128;0.00
357585;0.00
370565;0.00
383020;0.00
395466;0.00
407925;0.00
420381;0.00
433359;0.00
445832;0.00
458284;-0.00
470735;-0.00
483237;-0.00
496225;-0.00
508677;0.00
521128;0.00
533581;0.00
546040;0.00
561290;0.00
573745;0.00
586242;-0.00
598694;-0.00
611142;-0.00
624116;-0.00
645864;-0.00
669387;-0.00
681834;-0.00
694285;-0.00
707269;-0.00
719713;-0.00
732164;-0.00
744599;-0.00
757042;-0.00
770004;-0.00
782447;-0.00
794901;-0.00
807358;-0.00
819815;-0.00
832791;-0.00
845265;-0.00
857727;0.00
870185;0.00
882631;0.00
895594;0.00
908036;0.00
920482;0.00
932921;0.00
945374;0.00
958345;0.00
970791;0.00
983237;0.00
995694;0.00
1008131;0.00
1021075;0.00
1033524;0.00
1045966;0.00
1057131;0.00
1069581;0.00
1082506;0.00
1094955;0.00
1107406;0.00
1119876;0.00
1132314;0.00
1145251;0.00
1157696;0.00
1170140;0.00
1182589;0.00
1195042;0.00
1207974;0.00
1220425;0.00
1232879;0.00
1245318;0.00
1257773;0.00
1270706;0.00
1283157;0.00
1295615;0.00
1308069;0.00
1320531;0.00
1333472;0.00
1345936;0.00
1358389;0.00
1370841;0.00
1383287;0.00
1396209;0.00
1408649;0.00
1421137;0.00
1433585;0.00
1446032;0.00
1476416;0.00
1489270;0.00
1501713;0.00
1514180;0.00
1528905;0.00
1541827;0.00
1554272;0.00
1566712;0.00
1579153;0.00
1591605;0.00
1604538;0.00
1616987;0.00
1629431;0.00
1641892;0.00
1654349;0.00
1667271;0.00
1679724;0.00
1692177;0.00
1704624;0.00
1717086;0.00
1730033;0.00
1742500;0.00
1754950;0.00
1767413;0.00
1779877;0.00
1792820;0.00
1805312;0.00
1817784;0.00
1830235;0.00
1842690;0.00
1855639;0.00
1868130;0.00
1880593;0.00
1893053;0.00
1905513;0.00
1918448;0.00
1930899;0.00
1943363;0.00
1955829;0.00
1968291;0.00
1981228;0.00
1995936;0.00
2008391;-1002.70
2020846;0.00
2033303;0.00
2050348;0.00
2062808;0.00
2075272;0.00
2087735;-1002.06
2100188;0.00
2113136;0.00
2125589;-1002.87
2138030;0.00
2150477;0.00
2162934;-1002.54
2175905;0.00
2188356;-1003.02
2200811;0.00
2213259;-1003.35
2225735;0.00
2238689;-964.09
2251131;-1003.83
2271218;-621.72
2294378;-539.24
2306824;-1003.43
2319811;0.00
2332264;-1002.85
2344702;-1004.07
2357150;-1003.27
2369601;-1003.11
2382547;-964.69
2394997;-1003.12
2407444;-1003.36
2422167;-848.24
2434617;-1003.11
2447585;-963.06
2460036;-1003.05
2472493;-1002.55
2484946;-1002.95
2497478;-996.56
2510438;-963.65
2522886;-1003.36
2535331;-2007.04
2547768;-1004.16
2560209;-1003.85
2577701;-1427.95
2590156;-1002.72
2602615;-1002.39
2615069;-2005.61
2627513;-1003.61
2640503;-961.42
2652953;-2006.24
2665394;-1003.84
2677851;-1002.55
2690324;-2002.72
2703279;-964.02
2715727;-1003.36
2728172;-2007.05
2740620;-1003.29
2753079;-1002.50
2766046;-1926.26
2780762;-848.66
