65740;0.00
87358;0.00
101596;0.00
115924;0.00
130165;0.00
144403;0.00
158679;0.00
172965;0.00
187251;0.00
201767;0.00
216005;0.00
230327;0.00
244570;0.00
258816;0.00
273109;0.00
287395;0.00
301686;0.00
316196;0.00
330425;0.00
344666;0.00
358918;0.00
373154;0.00
387438;0.00
401726;0.00
416028;0.00
430546;0.00
444787;0.00
459190;0.00
473434;0.00
487683;0.00
501967;0.00
516245;0.00
530544;0.00
545059;0.00
559305;0.00
573546;0.00
587795;0.00
602035;0.00
616321;0.00
630603;0.00
647600;0.00
662042;0.00
676478;0.00
690994;0.00
705435;0.00
719892;0.00
734366;0.00
748845;0.00
763556;0.00
778005;0.00
792428;0.00
806867;0.00
821303;0.00
835769;0.00
850247;0.00
864739;0.00
879453;0.00
893911;0.00
908412;0.00
923104;0.00
937624;0.00
952087;0.00
966652;0.00
981152;0.00
995861;0.00
1010311;0.00
1024739;0.00
1039186;0.00
1053617;0.00
1068088;0.00
1082563;0.00
1097063;0.00
1111783;0.00
1126240;0.00
1140679;0.00
1155202;0.00
1169745;0.00
1184202;0.00
1201249;0.00
1215744;0.00
1230469;0.00
1244905;0.00
1259343;0.00
1273790;0.00
1288234;0.00
1302716;0.00
1317202;0.00
1331697;0.00
1346419;0.00
1360853;0.00
1375531;0.00
1390159;0.00
1404600;0.00
1419094;0.00
1433835;0.00
1448332;0.00
1463064;0.00
1477504;0.00
1492022;0.00
1506549;0.00
1521000;0.00
1535490;0.00
1550156;0.00
1564742;0.00
1579454;0.00
1593896;0.00
1608488;0.00
1623015;0.00
1637549;0.00
1652035;0.00
1666519;0.00
1681024;0.00
1695746;0.00
1710176;0.00
1724793;0.00
1741761;0.00
1758988;0.00
1773469;0.00
1787969;0.00
1802684;0.00
1817146;0.00
1831575;0.00
1846258;0.00
1860791;0.00
1875251;0.00
1889739;0.00
1904224;0.00
1918958;0.00
1933406;0.00
1947850;0.00
1962297;0.00
1976837;0.00
1991302;0.00
2005794;0.00
2020287;0.00
2035108;0.00
2049555;0.00
2064083;0.00
2078684;0.00
2093139;0.00
2107596;0.00
2122090;0.00
2136575;0.00
2151302;0.00
2165759;0.00
2180190;0.00
2194631;0.00
2209078;0.00
2223536;0.00
2238107;0.00
2252601;0.00
2267329;0.00
2284326;0.00
2299003;0.00
2313611;0.00
2328137;0.00
2342621;0.00
2357271;0.00
2371856;0.00
2386668;0.00
2401104;0.00
2415631;0.00
2430149;0.00
2444601;0.00
2459088;0.00
2473658;0.00
2488161;0.00
2502972;0.00
2517403;0.00
2532099;0.00
2546702;0.00
2561157;0.00
2575641;0.00
2590302;0.00
2604799;0.00
2619531;0.00
2633967;0.00
2648485;0.00
2662927;0.00
2677374;0.00
2691868;0.00
2706530;0.00
2721027;0.00
2735834;0.00
2750351;0.00
2765042;0.00
2779650;0.00
2794176;0.00
2811213;0.00
2825795;0.00
2840535;0.00
2854999;0.00
2869438;0.00
2883881;0.00
2898323;0.00
2912784;0.00
2927272;0.00
2941851;0.00
2956581;0.00
2971054;0.00
2985491;0.00
3000125;0.00
3014652;0.00
3029122;0.00
3043784;0.00
3058281;0.00
3073098;0.00
3087565;0.00
3102008;0.00
3116541;0.00
3130991;0.00
3145459;0.00
3159956;0.00
3174538;0.00
3189278;0.00
3203835;0.00
3218357;0.00
3233129;0.00
3247735;0.00
3262205;0.00
3276689;0.00
3291276;0.00
3306093;0.00
3320551;0.00
3335162;0.00
3352218;0.00
3366667;0.00
3381154;0.00
3395658;0.00
3410243;0.00
3425044;0.00
3439469;0.00
3454072;0.00
3468670;0.00
3483202;0.00
3497771;0.00
3512260;0.00
3526762;0.00
3541576;0.00
3556026;0.00
3572639;0.00
3587083;0.00
3601522;0.00
3616022;0.00
3630514;0.00
3645109;0.00
3660072;0.00
3674508;0.00
3689201;0.00
3703822;0.00
3718354;0.00
3732850;0.00
3747417;0.00
3761922;0.00
3776636;0.00
3791072;0.00
3805670;0.00
3820194;0.00
3834735;0.00
3849219;0.00
3863796;0.00
3880893;0.00
3895157;0.00
3909572;0.00
3924091;0.00
3938427;0.00
3952797;0.00
3967101;0.00
3981577;0.00
3996116;0.00
4010383;0.00
4024634;0.00
4038985;0.00
4053247;0.00
