65912;0.00
109180;0.00
145443;0.00
181796;0.00
217899;0.00
254108;0.00
290253;0.00
326388;0.00
362764;0.00
399045;0.00
435310;0.00
471570;0.00
507682;0.00
543737;0.00
579892;0.00
616120;0.00
652512;0.00
688634;0.00
724910;0.00
761187;0.00
797298;0.00
833436;0.00
869587;0.00
905739;0.00
942211;0.00
978410;0.00
1014720;0.00
1050970;0.00
1087205;0.00
1123389;0.00
1159671;0.00
1195862;0.00
1232286;0.00
1268536;0.00
1304765;0.00
1341240;0.00
1377466;0.00
1413652;0.00
1449927;0.00
1488507;0.00
1525206;0.00
1561798;0.00
1598212;0.00
1634730;0.00
1671073;0.00
1707451;0.00
1744012;0.00
1780513;0.00
1817389;0.00
1853714;0.00
1890293;0.00
1926890;0.00
1963389;0.00
1999774;0.00
2036221;0.00
2072575;0.00
2109240;0.00
2145612;0.00
2182077;0.00
2218377;0.00
2254685;0.00
2291037;0.00
2327463;0.00
2363899;0.00
2400716;0.00
2437250;0.00
2473875;0.00
2510494;0.00
2546972;0.00
2583579;0.00
2620263;0.00
2656949;0.00
2693771;0.00
2730311;0.00
2766930;0.00
2803548;0.00
2842488;0.00
2879089;0.00
2915779;0.00
2952604;0.00
2989176;0.00
3025716;0.00
3062327;0.00
3100813;0.00
3137293;0.00
3173866;0.00
3210449;0.00
3247364;0.00
3284092;0.00
3320706;0.00
3357403;0.00
3393946;0.00
3430506;0.00
3467188;0.00
3503857;0.00
3540757;0.00
3577426;0.00
3614123;0.00
3650813;0.00
3687423;0.00
3724075;0.00
3760744;0.00
3797498;0.00
3834502;0.00
3871226;0.00
3907911;0.00
3944611;0.00
3981225;-0.03
4017967;0.03
4055595;-0.08
4092334;-0.05
4129424;-0.22
4168551;-0.56
4205302;-0.71
4242054;-0.95
4278840;-0.87
4315497;-0.76
4352201;-1.69
4388996;-2.66
4426109;-2.99
4462842;-2.89
4499573;-3.02
4536430;-4.42
4573145;-4.79
4609866;-4.00
4646652;-2.07
4683450;-1.93
4720537;-3.59
4757335;-2.36
4794122;-0.71
4830880;0.03
4867689;0.00
4904292;0.00
4941033;0.00
4977791;0.00
5014766;0.00
5051468;0.00
5088152;0.00
5124841;0.00
5161408;0.00
5198079;0.00
5234818;0.00
5271571;0.00
5308555;0.00
5345181;0.00
5381857;0.00
5418546;0.00
5457463;-0.03
5494233;-0.08
5531072;-0.05
5568161;-0.27
5604948;-0.92
5641748;-1.39
5678517;-0.98
5715222;-0.95
5751870;-1.26
5788707;-1.63
5825568;-2.03
5862661;-2.21
5899471;-1.79
5936250;-1.77
5973013;-2.64
6009868;-3.07
6046757;-2.11
6083667;-2.19
6120598;-4.12
6157731;-4.82
6194642;-4.50
6231527;-3.85
6268376;-2.77
6305201;-0.14
6341984;0.00
6378708;0.00
6415511;0.00
6452547;0.00
6489315;0.00
6525966;0.00
6562704;0.00
6599374;0.00
6636079;0.00
6672867;0.00
6709660;0.00
6749156;0.00
6785895;0.00
6822635;0.00
6859383;0.00
6896153;0.00
6932880;0.00
6969687;0.00
7006490;0.00
7043506;0.00
7080228;0.00
7116946;0.00
7153669;0.00
7190410;0.00
7227184;0.00
7263955;0.00
7300746;-0.05
7337837;-0.05
7374640;0.00
7411346;0.00
7448064;0.00
7484806;0.00
7521497;0.00
7558274;0.00
7595074;0.00
7632069;0.00
7670572;-0.03
7707372;-0.08
7744187;-0.22
7780808;0.00
7817591;0.11
7855249;0.00
7892041;0.00
7929043;0.00
7965767;0.00
8002456;0.00
8039147;0.00
8078247;0.00
8114995;0.00
8151764;-0.41
8188654;-0.22
8225121;0.85
8262396;2.17
8299691;3.00
8336974;2.44
8373483;1.53
8410016;1.53
8446521;1.26
8483291;2.37
8519806;2.08
8556257;0.93
8592739;1.26
8629214;1.92
8665751;3.04
8703111;2.25
8739653;1.61
8776422;2.23
8812932;2.08
8849391;1.73
8885879;1.73
8922328;1.34
8958822;1.15
8995325;1.75
9031891;2.19
9068689;2.09
9105212;2.41
9141724;2.55
9178236;2.57
9214725;0.93
9251213;0.00
9287679;0.00
9324137;0.00
9360842;0.00
9397273;0.00
9435778;0.00
9471998;0.00
9508236;0.00
9544501;0.00
9580775;0.00
9617053;0.00
9653558;0.00
9689800;0.08
9726114;0.19
9762413;0.22
9798712;0.94
9835079;2.56
9871500;4.06
9908667;3.93
9945314;4.86
9982374;3.13
10018836;0.05
10055332;-0.11
10091787;1.07
10128318;2.57
10164902;3.36
10201463;3.01
10238231;3.89
10274739;0.30
10311249;-2.19
10347759;-1.29
10384261;-1.81
10420778;-1.15
10457279;-0.33
10493777;0.03
10530533;-0.11
10566961;-0.05
10603435;-0.25
10639894;-0.47
10691512;-0.21
10728078;-0.14
10764558;0.05
10801318;0.38
10837767;0.63
10874220;1.21
10910691;1.40
10947136;1.29
10983615;1.01
11020173;1.59
11056762;1.53
11093573;-2.17
11130155;-1.78
11166674;-1.26
11203197;-1.37
11239724;-0.90
11276263;-1.04
11312835;-1.31
11349407;-1.20
11386205;-0.92
11422733;-0.47
11459261;-1.40
11495787;-1.10
11532288;-0.82
11568820;-0.63
11605361;-0.47
11641898;-0.30
11678685;-0.92
11715225;-1.83
11751772;-1.89
11788280;-0.88
11824783;-0.38
11861314;-0.66
11900179;-1.67
11936975;-2.31
11973981;-1.86
12010640;-1.06
12047312;-1.91
12084021;-2.32
12120714;-2.21
12157435;-1.96
12195844;-1.77
12232577;-1.55
12269540;-1.92
12306215;-1.99
12342903;-2.21
12379577;-1.53
12416240;-0.41
12452940;0.30
12489656;1.23
12526411;2.80
12563451;5.29
