ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z,GYRO_Y,GYRO_X,GYRO_Z,COUNT
-119.904068,-23.980814,911.270935,211.111115,-357.777771,-390.000000,-1.400070,-0.070004,-0.700035,94
-35.971222,23.980814,887.290100,213.333328,-353.333344,-392.500000,-1.400070,0.000000,-1.260063,95
-47.961628,23.980814,983.213379,208.888885,-362.222229,-387.500000,-0.910046,-0.140007,-0.770038,96
-71.942444,11.990407,935.251770,215.555557,-353.333344,-395.000000,-1.120056,0.210010,-1.470073,97
-47.961628,0.000000,887.290100,213.333328,-362.222229,-390.000000,-1.050053,-0.140007,-1.680084,98
-59.952034,23.980814,911.270935,211.111115,-360.000000,-392.500000,-0.980049,-0.700035,-1.890095,99
-47.961628,23.980814,887.290100,211.111115,-360.000000,-387.500000,-1.540077,-0.350018,-1.260063,100
-59.952034,23.980814,911.270935,211.111115,-353.333344,-392.500000,-1.050053,-0.700035,-1.330067,101
-119.904068,-23.980814,887.290100,211.111115,-360.000000,-387.500000,-1.400070,-0.980049,-0.280014,102
-59.952034,23.980814,899.280518,213.333328,-353.333344,-397.500000,-0.630032,-0.490025,-0.070004,103
-71.942444,-23.980814,935.251770,213.333328,-353.333344,-387.500000,-0.280014,-1.050053,0.140007,104
-59.952034,-11.990407,911.270935,211.111115,-351.111115,-392.500000,-0.770038,0.070004,-0.560028,105
-47.961628,71.942444,911.270935,211.111115,-362.222229,-387.500000,-0.630032,-0.210010,-0.350018,106
-35.971222,23.980814,911.270935,211.111115,-357.777771,-395.000000,-0.770038,-0.280014,-0.140007,107
-47.961628,-23.980814,887.290100,213.333328,-355.555542,-387.500000,-0.770038,-0.630032,0.350018,108
-35.971222,0.000000,887.290100,213.333328,-351.111115,-395.000000,-0.980049,-0.840042,-0.910046,109
-71.942444,47.961628,887.290100,211.111115,-360.000000,-385.000000,-0.700035,-0.140007,-1.330067,110
-47.961628,35.971222,899.280518,215.555557,-355.555542,-392.500000,-0.840042,-0.210010,-1.120056,111
-23.980814,23.980814,911.270935,211.111115,-360.000000,-392.500000,-0.070004,0.000000,-0.420021,112
