ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_Y,GYRO_X,GYRO_Z,COUNT
959.232544,35.971222,-95.923256,-340.000000,-357.777771,-190.000000,-1.750087,0.070004,-0.630032,58
935.251770,47.961628,-143.884888,-344.444458,-364.444458,-190.000000,-1.190060,-0.420021,-0.840042,59
935.251770,23.980814,-143.884888,-340.000000,-357.777771,-192.500000,-0.980049,-0.910046,-0.210010,60
959.232544,23.980814,-71.942444,-344.444458,-364.444458,-187.500000,-1.190060,-0.770038,0.000000,61
947.242188,59.952034,-83.932854,-340.000000,-357.777771,-192.500000,-2.310116,-0.840042,1.050053,62
911.270935,47.961628,-143.884888,-340.000000,-360.000000,-190.000000,-3.080154,-0.420021,1.540077,63
947.242188,47.961628,-131.894485,-342.222229,-355.555542,-190.000000,-3.640182,-0.490025,1.330067,64
959.232544,47.961628,-191.846512,-342.222229,-362.222229,-190.000000,-3.850193,-0.910046,1.610080,65
971.222961,23.980814,-143.884888,-340.000000,-357.777771,-190.000000,-4.900245,0.280014,1.890095,66
983.213379,71.942444,-143.884888,-344.444458,-360.000000,-187.500000,-4.900245,0.000000,1.050053,67
959.232544,47.961628,-143.884888,-340.000000,-360.000000,-190.000000,-4.760238,-0.210010,0.980049,68
959.232544,0.000000,-119.904068,-346.666656,-364.444458,-182.500000,-4.480224,-0.700035,0.070004,69
959.232544,35.971222,-143.884888,-344.444458,-355.555542,-190.000000,-3.710186,-0.840042,-0.840042,70
983.213379,23.980814,-143.884888,-342.222229,-360.000000,-190.000000,-2.870144,-0.840042,-1.050053,71
959.232544,35.971222,-155.875290,-344.444458,-360.000000,-190.000000,-1.260063,-0.980049,-1.050053,72
983.213379,71.942444,-167.865707,-342.222229,-366.666656,-185.000000,0.350018,-1.890095,-2.030102,73
971.222961,35.971222,-167.865707,-340.000000,-355.555542,-190.000000,1.750087,-1.960098,-1.050053,74
935.251770,23.980814,-143.884888,-346.666656,-364.444458,-185.000000,3.570179,-2.450123,-1.260063,75
947.242188,35.971222,-155.875290,-337.777771,-357.777771,-190.000000,4.060203,-2.240112,-1.330067,76
983.213379,0.000000,-143.884888,-342.222229,-364.444458,-185.000000,3.850193,-1.680084,-1.750087,77
983.213379,23.980814,-107.913666,-342.222229,-357.777771,-190.000000,3.220161,-1.540077,-1.470073,78
959.232544,71.942444,-119.904068,-344.444458,-355.555542,-187.500000,2.240112,-1.330067,-1.190060,79
959.232544,35.971222,-131.894485,-340.000000,-360.000000,-190.000000,0.070004,-1.050053,-1.400070,80
983.213379,71.942444,-119.904068,-344.444458,-362.222229,-187.500000,-2.030102,-0.280014,-0.700035,81
971.222961,71.942444,-107.913666,-342.222229,-360.000000,-195.000000,-3.010150,-0.630032,-1.400070,82
959.232544,0.000000,-119.904068,-344.444458,-364.444458,-187.500000,-3.360168,-0.420021,-0.630032,83
959.232544,35.971222,-119.904068,-342.222229,-357.777771,-190.000000,-4.410221,-0.490025,-0.140007,84
983.213379,23.980814,-119.904068,-344.444458,-364.444458,-187.500000,-5.740287,0.420021,-0.210010,85
971.222961,47.961628,-83.932854,-342.222229,-355.555542,-192.500000,-7.910396,0.560028,0.280014,86
935.251770,71.942444,-71.942444,-342.222229,-360.000000,-182.500000,-8.470424,0.910046,0.560028,87
947.242188,23.980814,-131.894485,-340.000000,-357.777771,-187.500000,-9.520476,1.260063,1.260063,88
959.232544,0.000000,-191.846512,-344.444458,-360.000000,-185.000000,-9.520476,0.910046,1.470073,89
1007.194214,23.980814,-179.856110,-342.222229,-355.555542,-187.500000,-9.660483,0.770038,0.910046,90
959.232544,23.980814,-167.865707,-342.222229,-364.444458,-185.000000,-10.010501,0.490025,1.050053,91
959.232544,47.961628,-179.856110,-342.222229,-360.000000,-190.000000,-9.380469,0.280014,1.680084,92
959.232544,47.961628,-119.904068,-342.222229,-362.222229,-185.000000,-9.100455,0.280014,0.910046,93
971.222961,35.971222,-155.875290,-340.000000,-360.000000,-190.000000,-9.450473,-0.210010,0.840042,94
983.213379,23.980814,-71.942444,-342.222229,-362.222229,-185.000000,-9.310466,-0.490025,0.280014,95
971.222961,11.990407,-131.894485,-342.222229,-364.444458,-185.000000,-8.680434,-0.140007,0.070004,96
983.213379,0.000000,-167.865707,-346.666656,-357.777771,-187.500000,-7.210361,-0.280014,1.260063,97
983.213379,23.980814,-155.875290,-340.000000,-357.777771,-187.500000,-5.390270,-0.700035,-0.630032,98
983.213379,23.980814,-167.865707,-346.666656,-364.444458,-185.000000,-4.550228,-0.910046,-0.840042,99
959.232544,23.980814,-119.904068,-342.222229,-357.777771,-187.500000,-3.360168,-1.260063,-0.350018,100
935.251770,23.980814,-143.884888,-344.444458,-362.222229,-180.000000,-1.960098,-1.260063,-0.770038,101
971.222961,47.961628,-155.875290,-342.222229,-357.777771,-185.000000,0.140007,-1.470073,-1.610080,102
935.251770,23.980814,-167.865707,-348.888885,-364.444458,-180.000000,2.240112,-2.170109,-1.820091,103
959.232544,11.990407,-143.884888,-344.444458,-360.000000,-187.500000,3.710186,-0.840042,-2.380119,104
959.232544,0.000000,-143.884888,-344.444458,-360.000000,-187.500000,4.130207,-0.630032,-3.430171,105
959.232544,35.971222,-143.884888,-344.444458,-357.777771,-187.500000,5.180259,-0.420021,-2.870144,106
959.232544,23.980814,-143.884888,-344.444458,-362.222229,-185.000000,5.530277,-0.630032,-2.660133,107
971.222961,23.980814,-107.913666,-344.444458,-355.555542,-190.000000,5.250263,-0.490025,-2.030102,108
935.251770,0.000000,-95.923256,-344.444458,-364.444458,-182.500000,4.830242,0.910046,-2.100105,109
947.242188,23.980814,-131.894485,-342.222229,-362.222229,-187.500000,4.060203,0.980049,-2.170109,110
983.213379,47.961628,-167.865707,-344.444458,-364.444458,-185.000000,3.220161,0.700035,-1.680084,111
983.213379,35.971222,-131.894485,-342.222229,-353.333344,-190.000000,2.240112,-0.070004,-1.050053,112
959.232544,47.961628,-143.884888,-344.444458,-357.777771,-190.000000,1.120056,0.770038,-1.540077,113
971.222961,35.971222,-155.875290,-344.444458,-364.444458,-187.500000,0.980049,0.630032,-1.400070,114
959.232544,71.942444,-143.884888,-344.444458,-360.000000,-187.500000,0.490025,0.700035,-0.840042,115
959.232544,71.942444,-131.894485,-340.000000,-355.555542,-190.000000,0.210010,0.630032,-0.560028,116
983.213379,47.961628,-143.884888,-344.444458,-362.222229,-185.000000,0.000000,0.210010,-0.770038,117
971.222961,23.980814,-143.884888,-340.000000,-357.777771,-190.000000,0.000000,-0.420021,-1.120056,118
935.251770,47.961628,-95.923256,-340.000000,-364.444458,-187.500000,-0.560028,-0.490025,-0.560028,119
959.232544,71.942444,-119.904068,-340.000000,-364.444458,-187.500000,-1.400070,-0.630032,-0.560028,120
935.251770,71.942444,-167.865707,-488.888885,-513.333313,-262.500000,-1.680084,-0.560028,-0.770038,121
959.232544,47.961628,-119.904068,-346.666656,-357.777771,-187.500000,-2.380119,-0.070004,-0.420021,122
959.232544,47.961628,-95.923256,-346.666656,-364.444458,-185.000000,-3.290164,-0.210010,-0.140007,123
971.222961,23.980814,-143.884888,-337.777771,-360.000000,-190.000000,-3.990200,-0.210010,-0.280014,124
983.213379,23.980814,-143.884888,-344.444458,-364.444458,-187.500000,-5.180259,-0.700035,0.000000,125
971.222961,35.971222,-155.875290,-342.222229,-357.777771,-190.000000,-5.110256,-0.700035,0.000000,126
959.232544,23.980814,-119.904068,-344.444458,-366.666656,-187.500000,-4.900245,-1.260063,-0.350018,127
947.242188,23.980814,-119.904068,-342.222229,-357.777771,-187.500000,-4.760238,-0.980049,-0.280014,128
959.232544,47.961628,-119.904068,-344.444458,-360.000000,-187.500000,-3.920196,-1.540077,-0.070004,129
959.232544,35.971222,-155.875290,-344.444458,-364.444458,-187.500000,-3.990200,-1.260063,0.140007,130
959.232544,95.923256,-143.884888,-340.000000,-364.444458,-185.000000,-4.830242,-0.840042,0.420021,131
959.232544,59.952034,-131.894485,-342.222229,-357.777771,-187.500000,-5.040252,-0.280014,0.000000,132
983.213379,23.980814,-143.884888,-344.444458,-364.444458,-185.000000,-5.110256,-0.280014,-0.490025,133
971.222961,35.971222,-167.865707,-342.222229,-355.555542,-185.000000,-4.830242,-0.350018,-0.490025,134
959.232544,23.980814,-143.884888,-344.444458,-360.000000,-187.500000,-3.360168,-0.490025,0.070004,135
959.232544,35.971222,-131.894485,-342.222229,-355.555542,-187.500000,-3.360168,-0.840042,-0.070004,136
