ACC_X,ACC_Y,ACC_Z,MAG_X,MAG_Y,MAG_Z, GYRO_Y,GYRO_X,GYRO_Z,COUNT
-59.952034,1031.175049,-107.913666,204.444443,-511.111115,182.500000,-1.120056,-0.630032,1.050053,100
-47.961628,1055.155884,-119.904068,211.111115,-502.222229,180.000000,-0.560028,-0.980049,1.260063,101
-59.952034,1043.165405,-95.923256,206.666672,-508.888885,182.500000,-0.700035,-0.630032,0.770038,102
-47.961628,1055.155884,-167.865707,208.888885,-506.666656,177.500000,-1.330067,-0.630032,0.770038,103
-71.942444,1043.165405,-143.884888,211.111115,-513.333313,182.500000,-0.840042,-0.840042,0.490025,104
-71.942444,1055.155884,-143.884888,206.666672,-504.444458,180.000000,-0.700035,-0.630032,1.190060,105
-83.932854,1031.175049,-83.932854,213.333328,-506.666656,182.500000,-1.120056,-0.280014,0.070004,106
0.000000,1055.155884,-143.884888,208.888885,-506.666656,177.500000,-0.700035,-0.280014,0.210010,107
-71.942444,1031.175049,-83.932854,206.666672,-511.111115,185.000000,-1.470073,0.350018,0.140007,108
-47.961628,959.232544,-95.923256,204.444443,-506.666656,177.500000,-0.840042,0.560028,-0.140007,109
-35.971222,983.213379,-71.942444,206.666672,-508.888885,182.500000,-0.630032,0.910046,-1.330067,110
-23.980814,1055.155884,-71.942444,208.888885,-504.444458,177.500000,-0.840042,0.070004,-2.100105,111
-35.971222,1067.146240,-95.923256,208.888885,-511.111115,182.500000,-1.400070,-0.910046,-2.800140,112
-47.961628,1055.155884,-143.884888,206.666672,-506.666656,177.500000,-0.840042,0.700035,-3.920196,113
-59.952034,1067.146240,-119.904068,208.888885,-506.666656,182.500000,1.540077,3.500175,-3.080154,114
-95.923256,1031.175049,-71.942444,208.888885,-504.444458,182.500000,1.610080,3.780189,-2.730137,115
-59.952034,1007.194214,-59.952034,206.666672,-511.111115,185.000000,0.280014,4.060203,-1.750087,116
-71.942444,959.232544,-95.923256,206.666672,-502.222229,175.000000,-1.260063,3.150157,0.490025,117
-59.952034,971.222961,-71.942444,206.666672,-511.111115,185.000000,-2.310116,2.520126,1.820091,118
-47.961628,959.232544,-71.942444,208.888885,-504.444458,177.500000,-2.520126,1.890095,1.960098,119
-11.990407,1007.194214,-59.952034,208.888885,-508.888885,182.500000,-2.380119,0.770038,0.490025,120
-95.923256,1031.175049,-95.923256,206.666672,-506.666656,175.000000,-0.420021,1.260063,0.420021,121
-59.952034,1007.194214,-59.952034,211.111115,-506.666656,185.000000,0.070004,1.540077,-0.910046,122
-119.904068,983.213379,-23.980814,206.666672,-508.888885,182.500000,-0.350018,1.050053,-0.490025,123
-95.923256,983.213379,-71.942444,204.444443,-511.111115,182.500000,-0.770038,-0.420021,-0.560028,124
-47.961628,1031.175049,-47.961628,211.111115,-502.222229,175.000000,-1.540077,-1.260063,0.840042,125
-71.942444,1043.165405,-71.942444,204.444443,-511.111115,182.500000,-0.980049,-1.820091,1.820091,126
-47.961628,1007.194214,-119.904068,208.888885,-506.666656,182.500000,-0.490025,-1.190060,0.700035,127
-71.942444,1031.175049,-95.923256,208.888885,-513.333313,182.500000,-0.350018,0.910046,-0.210010,128
-47.961628,1055.155884,-23.980814,206.666672,-508.888885,180.000000,-0.630032,2.870144,0.770038,129
-59.952034,1043.165405,-35.971222,206.666672,-508.888885,180.000000,-0.630032,3.080154,2.030102,130
-95.923256,1055.155884,-47.961628,206.666672,-506.666656,180.000000,-0.490025,3.430171,2.380119,131
-95.923256,1055.155884,-71.942444,206.666672,-508.888885,182.500000,-1.260063,2.590130,3.360168,132
-119.904068,1079.136597,-71.942444,208.888885,-506.666656,177.500000,-1.260063,2.170109,3.360168,133
-83.932854,1067.146240,-59.952034,206.666672,-511.111115,182.500000,-1.190060,2.170109,3.990200,134
-47.961628,983.213379,-71.942444,211.111115,-506.666656,177.500000,0.000000,1.890095,1.750087,135
-71.942444,983.213379,-83.932854,206.666672,-511.111115,185.000000,0.420021,1.890095,0.350018,136
-71.942444,983.213379,-95.923256,206.666672,-504.444458,175.000000,0.770038,2.030102,1.330067,137
-95.923256,1007.194214,-71.942444,204.444443,-513.333313,180.000000,0.000000,1.540077,1.260063,138
-71.942444,959.232544,-47.961628,206.666672,-506.666656,177.500000,-0.770038,1.190060,-0.490025,139
-47.961628,995.203796,-71.942444,206.666672,-506.666656,180.000000,0.210010,1.120056,-1.960098,140
-95.923256,1031.175049,-71.942444,206.666672,-504.444458,180.000000,0.420021,1.470073,-3.290164,141
-71.942444,1055.155884,-71.942444,204.444443,-508.888885,180.000000,0.840042,2.730137,-3.290164,142
-47.961628,1031.175049,-71.942444,206.666672,-508.888885,177.500000,1.610080,2.590130,-2.660133,143
-71.942444,1019.184631,-59.952034,206.666672,-508.888885,180.000000,1.400070,1.820091,-2.240112,144
-23.980814,1007.194214,-47.961628,211.111115,-508.888885,175.000000,0.350018,1.190060,-0.840042,145
-71.942444,1031.175049,-59.952034,204.444443,-513.333313,180.000000,0.000000,-0.350018,-0.560028,146
-119.904068,1031.175049,-95.923256,204.444443,-508.888885,175.000000,-1.120056,-0.910046,0.210010,147
-71.942444,1007.194214,-83.932854,206.666672,-506.666656,172.500000,-0.770038,-0.980049,1.260063,148
-47.961628,983.213379,-71.942444,206.666672,-504.444458,175.000000,-0.700035,-0.350018,2.310116,149
-59.952034,1031.175049,-83.932854,206.666672,-511.111115,182.500000,-0.280014,0.350018,2.030102,150
-95.923256,1103.117432,-143.884888,206.666672,-506.666656,175.000000,-0.280014,0.980049,2.170109,151
-59.952034,1055.155884,-95.923256,202.222229,-515.555542,180.000000,-0.350018,1.260063,2.170109,152
-95.923256,1007.194214,-47.961628,208.888885,-506.666656,177.500000,-0.770038,1.680084,2.310116,153
-59.952034,1007.194214,-71.942444,206.666672,-513.333313,185.000000,-0.910046,1.680084,1.120056,154
-23.980814,1031.175049,-71.942444,204.444443,-506.666656,177.500000,-0.700035,2.170109,0.910046,155
-23.980814,1043.165405,-59.952034,206.666672,-508.888885,182.500000,-0.560028,2.450123,0.770038,156
-95.923256,1079.136597,-71.942444,204.444443,-506.666656,180.000000,-0.840042,2.380119,1.820091,157
-71.942444,1031.175049,-59.952034,204.444443,-511.111115,185.000000,-0.350018,1.750087,2.240112,158
-95.923256,1007.194214,-95.923256,208.888885,-508.888885,180.000000,-0.630032,1.050053,2.310116,159
-47.961628,1031.175049,-83.932854,206.666672,-513.333313,185.000000,-0.560028,-0.070004,1.330067,160
-47.961628,1031.175049,-23.980814,208.888885,-508.888885,175.000000,-0.490025,-0.280014,0.140007,161
-83.932854,1031.175049,-83.932854,208.888885,-511.111115,182.500000,0.700035,-0.630032,-1.260063,162
-47.961628,1055.155884,-71.942444,206.666672,-508.888885,175.000000,0.770038,-0.910046,-1.120056,163
-71.942444,1019.184631,-71.942444,208.888885,-508.888885,177.500000,0.560028,-1.680084,-1.050053,164
-95.923256,1031.175049,-47.961628,206.666672,-508.888885,175.000000,0.210010,-3.010150,-0.350018,165
-47.961628,995.203796,-59.952034,204.444443,-511.111115,182.500000,0.000000,-3.010150,0.070004,166
-71.942444,983.213379,-71.942444,204.444443,-508.888885,177.500000,-0.210010,-2.940147,-0.420021,167
-35.971222,1007.194214,-47.961628,204.444443,-513.333313,180.000000,0.000000,-2.520126,-0.700035,168
-71.942444,1007.194214,-47.961628,208.888885,-508.888885,175.000000,0.000000,-1.540077,-1.610080,169
-35.971222,1019.184631,-71.942444,204.444443,-520.000000,177.500000,0.840042,-0.770038,-2.660133,170
-23.980814,1031.175049,-119.904068,206.666672,-508.888885,177.500000,0.840042,0.140007,-2.380119,171
-59.952034,1019.184631,-83.932854,206.666672,-511.111115,182.500000,1.400070,0.140007,-2.590130,172
-23.980814,1055.155884,-95.923256,204.444443,-508.888885,180.000000,0.560028,1.400070,-2.100105,173
-47.961628,1019.184631,-71.942444,206.666672,-508.888885,182.500000,0.280014,0.630032,-1.820091,174
-71.942444,1031.175049,-71.942444,208.888885,-504.444458,177.500000,0.630032,-0.140007,-1.470073,175
-83.932854,1055.155884,-23.980814,204.444443,-515.555542,182.500000,1.400070,-0.490025,-1.400070,176
-119.904068,1031.175049,-71.942444,206.666672,-506.666656,175.000000,1.330067,-0.420021,-1.260063,177
-59.952034,1019.184631,-59.952034,204.444443,-513.333313,182.500000,1.330067,-0.210010,0.000000,178
-47.961628,1055.155884,-47.961628,206.666672,-506.666656,180.000000,1.400070,-0.420021,1.330067,179
-59.952034,1055.155884,-83.932854,206.666672,-511.111115,182.500000,1.820091,-0.280014,1.960098,180
0.000000,1031.175049,-23.980814,206.666672,-506.666656,177.500000,1.190060,0.490025,1.680084,181
-35.971222,1043.165405,-71.942444,204.444443,-506.666656,180.000000,0.700035,0.700035,1.750087,182
-119.904068,1007.194214,-95.923256,204.444443,-506.666656,180.000000,-0.560028,0.700035,1.190060,183
-95.923256,1031.175049,-83.932854,204.444443,-513.333313,185.000000,-0.630032,0.840042,2.170109,184
-95.923256,1007.194214,-47.961628,206.666672,-508.888885,177.500000,-0.490025,1.050053,3.500175,185
-83.932854,1019.184631,-71.942444,202.222229,-513.333313,182.500000,-1.050053,1.190060,3.150157,186
-71.942444,983.213379,-71.942444,208.888885,-508.888885,177.500000,-1.400070,1.610080,3.500175,187
-47.961628,1019.184631,-71.942444,202.222229,-517.777771,180.000000,-1.820091,1.260063,3.990200,188
-95.923256,1055.155884,-95.923256,202.222229,-508.888885,175.000000,-1.400070,1.330067,4.270214,189
-71.942444,1031.175049,-59.952034,202.222229,-511.111115,177.500000,-1.330067,1.050053,4.340217,190
-95.923256,1007.194214,-47.961628,202.222229,-506.666656,180.000000,-1.400070,1.400070,4.690235,191
-47.961628,995.203796,-35.971222,204.444443,-517.777771,177.500000,-1.470073,1.120056,4.900245,192
-71.942444,1031.175049,-71.942444,211.111115,-508.888885,177.500000,-1.540077,0.560028,4.830242,193
-35.971222,1007.194214,-59.952034,202.222229,-511.111115,182.500000,-1.260063,-0.140007,3.710186,194
-23.980814,1079.136597,-47.961628,206.666672,-506.666656,175.000000,-0.140007,0.000000,3.360168,195
-59.952034,1031.175049,-83.932854,204.444443,-513.333313,180.000000,-0.700035,-0.420021,3.710186,196
-23.980814,1031.175049,-71.942444,202.222229,-511.111115,175.000000,0.000000,-0.420021,2.380119,197
-23.980814,1019.184631,-71.942444,204.444443,-511.111115,180.000000,0.350018,-0.700035,1.400070,198
-23.980814,983.213379,-119.904068,202.222229,-508.888885,182.500000,0.280014,-0.560028,0.840042,199
-47.961628,1007.194214,-71.942444,204.444443,-515.555542,185.000000,0.280014,0.350018,-0.840042,200
-71.942444,983.213379,-119.904068,206.666672,-508.888885,175.000000,0.560028,0.560028,-1.050053,201
-95.923256,1019.184631,-71.942444,200.000000,-513.333313,182.500000,0.000000,0.070004,-1.330067,202
-47.961628,1031.175049,-95.923256,204.444443,-504.444458,177.500000,-0.560028,0.000000,-0.980049,203
-83.932854,1043.165405,-47.961628,202.222229,-517.777771,185.000000,-0.910046,-0.490025,-1.050053,204
-95.923256,1031.175049,-71.942444,202.222229,-506.666656,180.000000,-1.190060,-0.910046,-0.210010,205
-83.932854,1019.184631,-83.932854,202.222229,-513.333313,182.500000,-1.610080,-1.680084,1.750087,206
-47.961628,1031.175049,-47.961628,202.222229,-513.333313,182.500000,-2.030102,-1.540077,2.660133,207
-47.961628,1007.194214,-71.942444,206.666672,-513.333313,182.500000,-1.750087,-2.240112,3.570179,208
-23.980814,1007.194214,-71.942444,202.222229,-506.666656,180.000000,-2.030102,-1.400070,4.270214,209
-11.990407,1031.175049,-83.932854,206.666672,-517.777771,182.500000,-1.820091,-1.260063,3.290164,210
-47.961628,1007.194214,-143.884888,204.444443,-508.888885,180.000000,-0.560028,-1.050053,2.240112,211
-35.971222,1007.194214,-119.904068,200.000000,-511.111115,185.000000,-0.070004,0.210010,1.820091,212
-23.980814,1031.175049,-47.961628,206.666672,-511.111115,180.000000,0.140007,0.770038,1.260063,213
-23.980814,1007.194214,-83.932854,200.000000,-515.555542,182.500000,-0.140007,1.330067,1.680084,214
-71.942444,1007.194214,-47.961628,202.222229,-508.888885,180.000000,-0.350018,2.030102,0.770038,215
-35.971222,995.203796,-83.932854,206.666672,-508.888885,182.500000,0.140007,2.730137,1.960098,216
-71.942444,1031.175049,-95.923256,204.444443,-511.111115,175.000000,0.350018,2.870144,1.890095,217
-95.923256,1007.194214,-71.942444,200.000000,-511.111115,182.500000,-0.350018,2.940147,1.820091,218
-23.980814,1007.194214,-23.980814,204.444443,-506.666656,177.500000,-0.910046,2.940147,2.660133,219
-47.961628,995.203796,-35.971222,202.222229,-511.111115,182.500000,-1.330067,3.360168,2.590130,220
-23.980814,1007.194214,-23.980814,202.222229,-511.111115,175.000000,-1.330067,3.570179,2.940147,221
-47.961628,1007.194214,-59.952034,200.000000,-513.333313,180.000000,-1.050053,3.430171,2.590130,222
-23.980814,1031.175049,-95.923256,202.222229,-511.111115,182.500000,-1.260063,3.850193,3.010150,223
-59.952034,1043.165405,-155.875290,202.222229,-511.111115,177.500000,-0.770038,3.850193,3.080154,224
-23.980814,1031.175049,-95.923256,200.000000,-508.888885,177.500000,0.140007,6.860343,0.000000,225
-83.932854,1031.175049,-59.952034,202.222229,-517.777771,182.500000,0.420021,4.410221,-1.190060,226
-47.961628,1031.175049,-95.923256,202.222229,-508.888885,182.500000,0.560028,3.990200,1.120056,227
-71.942444,1019.184631,-71.942444,200.000000,-515.555542,182.500000,0.490025,3.430171,2.240112,228
-71.942444,1031.175049,-71.942444,202.222229,-508.888885,175.000000,0.140007,3.150157,3.500175,229
-59.952034,1007.194214,-95.923256,202.222229,-517.777771,182.500000,-0.420021,2.380119,4.200210,230
-23.980814,1055.155884,-71.942444,204.444443,-506.666656,177.500000,-1.120056,2.660133,4.200210,231
-47.961628,1043.165405,-59.952034,200.000000,-511.111115,182.500000,-1.400070,2.660133,2.800140,232
-47.961628,1031.175049,-71.942444,200.000000,-506.666656,175.000000,-0.840042,3.080154,2.660133,233
-47.961628,1007.194214,-83.932854,200.000000,-515.555542,177.500000,-1.820091,3.640182,2.940147,234
-47.961628,1031.175049,-119.904068,200.000000,-511.111115,175.000000,-2.800140,3.150157,4.130207,235
-23.980814,1067.146240,-95.923256,200.000000,-517.777771,182.500000,-4.340217,3.220161,4.130207,236
-47.961628,983.213379,-95.923256,202.222229,-508.888885,175.000000,-4.410221,4.130207,3.850193,237
-83.932854,1031.175049,-59.952034,197.777771,-513.333313,180.000000,-4.620231,4.760238,2.660133,238
0.000000,1007.194214,-119.904068,202.222229,-511.111115,170.000000,-4.340217,5.670284,2.520126,239
-11.990407,1031.175049,-83.932854,200.000000,-520.000000,180.000000,-3.780189,7.350368,1.120056,240
-119.904068,1007.194214,-167.865707,200.000000,-511.111115,175.000000,-4.130207,7.910396,-0.140007,241
-119.904068,1019.184631,-107.913666,202.222229,-517.777771,177.500000,-4.270214,9.030452,0.840042,242
-47.961628,1007.194214,-71.942444,200.000000,-513.333313,175.000000,-3.640182,11.130557,3.360168,243
-83.932854,1019.184631,-47.961628,197.777771,-517.777771,175.000000,-4.410221,11.550578,5.250263,244
-71.942444,1031.175049,-23.980814,202.222229,-513.333313,170.000000,-4.270214,11.060554,4.760238,245
-47.961628,1007.194214,-59.952034,200.000000,-520.000000,175.000000,-3.990200,9.800490,4.340217,246
-71.942444,1031.175049,-47.961628,200.000000,-513.333313,170.000000,-3.780189,8.890445,4.550228,247
-23.980814,1031.175049,-71.942444,197.777771,-520.000000,175.000000,-3.570179,8.190410,4.970249,248
-47.961628,959.232544,-71.942444,195.555557,-513.333313,172.500000,-4.690235,6.720336,4.970249,249
-59.952034,995.203796,-35.971222,200.000000,-517.777771,175.000000,-5.530277,5.250263,4.830242,250
-47.961628,1007.194214,-47.961628,200.000000,-513.333313,172.500000,-5.530277,3.430171,4.830242,251
-71.942444,1007.194214,-23.980814,195.555557,-517.777771,175.000000,-5.040252,1.960098,6.160308,252
-23.980814,1031.175049,-71.942444,200.000000,-515.555542,170.000000,-5.110256,0.210010,7.140357,253
-23.980814,1019.184631,-83.932854,200.000000,-520.000000,177.500000,-5.040252,0.000000,6.300315,254
0.000000,1055.155884,-47.961628,204.444443,-513.333313,170.000000,-5.040252,-0.490025,5.390270,255
-23.980814,1007.194214,-95.923256,200.000000,-520.000000,172.500000,-4.130207,0.490025,4.270214,256
0.000000,1007.194214,-95.923256,200.000000,-513.333313,170.000000,-2.940147,0.560028,2.870144,257
0.000000,995.203796,-95.923256,195.555557,-515.555542,170.000000,-1.260063,0.420021,1.610080,258
-23.980814,1055.155884,-23.980814,200.000000,-508.888885,172.500000,-0.770038,0.490025,0.350018,259
-23.980814,1031.175049,-47.961628,195.555557,-522.222229,175.000000,-1.750087,0.980049,-0.420021,260
-23.980814,1055.155884,-95.923256,202.222229,-517.777771,172.500000,-2.940147,2.940147,0.420021,261
-11.990407,1055.155884,-59.952034,197.777771,-520.000000,175.000000,-3.360168,5.390270,0.350018,262
